DATE,NAME_0,N,SCORE
2023-04-28,Namibia,1348,0.5786339510385756
2023-04-28,Nepal,380,0.6424121736842106
2023-04-28,Netherlands,6015,0.6319360014962594
2023-04-28,Nicaragua,1584,0.5932274848484849
2023-04-28,Nigeria,64834,0.6484088122435758
2023-04-28,Norway,4,0.253505
2023-04-28,Oman,3528,0.6747259498299321
2023-04-28,Pakistan,681,0.6310166754772394
2023-04-28,Paraguay,2097,0.5906499380066761
2023-04-28,Peru,4125,0.5665695052121212
2023-04-28,Poland,451,0.6083135942350332
2023-04-28,Portugal,4389,0.5895157963089542
2023-04-28,Republic of Congo,1862,0.6616259774436091
2023-04-28,Romania,7,0.6465664285714287
2023-04-28,Russia,281,0.55572071886121
2023-04-28,Serbia,145,0.636640951724138
2023-04-28,Slovakia,4,0.791757
2023-04-28,Slovenia,112,0.6237444196428571
2023-04-28,South Africa,5872,0.6107958233991825
2023-04-28,South Sudan,3352,0.6284685692124105
2023-04-28,Spain,22276,0.6091464954210809
2023-04-28,Suriname,252,0.4043515238095238
2023-04-28,Swaziland,1168,0.6874758527397261
2023-04-28,Sweden,924,0.5660195573593073
2023-04-28,Tajikistan,14,0.6825180714285715
2023-04-28,Tanzania,21861,0.5925052113352546
2023-04-28,Togo,3204,0.654959563670412
2023-04-28,Tunisia,380,0.6489531789473684
2023-04-28,Turkey,687,0.6348939301310044
2023-04-28,Uganda,40507,0.6755108858468907
2023-04-28,Ukraine,1,0.224368
2023-04-28,United Kingdom,21530,0.61941599182536
2023-04-28,United States,60539,0.5975882568426965
2023-04-28,Uruguay,2744,0.5706547762390671
2023-04-28,Uzbekistan,167,0.6475089999999999
2023-04-28,Zambia,1233,0.6440167080291972
2023-04-28,Zimbabwe,280,0.590519425
2023-04-29,Afghanistan,11,0.732537
2023-04-29,Algeria,1258,0.6640220397456279
2023-04-29,Angola,417,0.5338510983213429
2023-04-29,Argentina,37614,0.5601937393789546
2023-04-29,Australia,26302,0.5776719057866322
2023-04-29,Austria,318,0.5777183050314465
2023-04-29,Bangladesh,2,0.8566294999999999
2023-04-29,Belgium,239,0.6630235983263599
2023-04-29,Bolivia,206,0.4270986262135922
2023-04-29,Bosnia and Herzegovina,1,0.696783
2023-04-29,Botswana,1414,0.5772255162659122
2023-04-29,Brazil,147153,0.5261563144210447
2023-04-29,Cameroon,1,0.74503
2023-04-29,Canada,7672,0.5873771815693432
2023-04-29,Chad,20,0.5364398
2023-04-29,Chile,7339,0.5848600288867692
2023-04-29,China,279,0.5789679211469534
2023-04-29,Colombia,957,0.56196665830721
2023-04-29,Costa Rica,72,0.5655372361111112
2023-04-29,Cuba,5,0.859581
2023-04-29,Czech Republic,505,0.5651103346534654
2023-04-29,Côte d'Ivoire,2501,0.6016980523790483
2023-04-29,Democratic Republic of the Congo,48,0.6419593333333333
2023-04-29,Denmark,477,0.5892323773584907
2023-04-29,Dominican Republic,1520,0.5899838789473685
2023-04-29,Ecuador,1218,0.5469283037766831
2023-04-29,Egypt,1597,0.6055954871634315
2023-04-29,El Salvador,18,0.7121263333333333
2023-04-29,Estonia,1,0.550333
2023-04-29,Ethiopia,419,0.5932994343675417
2023-04-29,Faroe Islands,4,0.514855
2023-04-29,Finland,440,0.5884069613636363
2023-04-29,France,2646,0.6304311530612244
2023-04-29,French Guiana,123,0.5450987398373984
2023-04-29,Gabon,4,0.553265
2023-04-29,Gambia,556,0.5486097374100719
2023-04-29,Georgia,1,0.259715
2023-04-29,Germany,1402,0.6099418138373752
2023-04-29,Ghana,742,0.6767287439353099
2023-04-29,Guatemala,104,0.506918423076923
2023-04-29,Guyana,89,0.5338043707865169
2023-04-29,Honduras,17,0.5130710588235294
2023-04-29,Hungary,36,0.6200429166666667
2023-04-29,Iceland,288,0.5715297708333332
2023-04-29,India,34632,0.6902911798048048
2023-04-29,Indonesia,55,0.6666971636363636
2023-04-29,Iran,1022,0.6020618483365949
2023-04-29,Iraq,6,0.7509013333333333
2023-04-29,Isle of Man,4,0.742217
2023-04-29,Italy,1400,0.6189257342857143
2023-04-29,Japan,34169,0.6497055390558694
2023-04-29,Jordan,409,0.6311988973105136
2023-04-29,Kazakhstan,6,0.35173799999999994
2023-04-29,Kenya,190,0.6531864210526316
2023-04-29,Lebanon,70,0.6400236714285714
2023-04-29,Liberia,543,0.7539246685082874
2023-04-29,Luxembourg,12,0.6751763333333333
2023-04-29,Madagascar,505,0.7900914336633663
2023-04-29,Malawi,1312,0.6342871158536585
2023-04-29,Malaysia,149,0.71767922147651
2023-04-29,Mali,736,0.5743733491847826
2023-04-29,Martinique,8,0.652762
2023-04-29,Mauritania,380,0.7075788973684211
2023-04-29,Mexico,7416,0.5696014366235168
2023-04-29,Mongolia,493,0.5721867809330629
2023-04-29,Morocco,812,0.5963882032019705
2023-04-29,Mozambique,1207,0.5951275062137531
2023-04-29,Namibia,4371,0.6408557410203615
2023-04-29,Nepal,53,0.6600707169811321
2023-04-29,Netherlands,876,0.641775214611872
2023-04-29,New Zealand,4791,0.6001635969526194
2023-04-29,Nicaragua,12,0.551753
2023-04-29,Niger,1182,0.6765512292724196
2023-04-29,Nigeria,325,0.46729786153846153
2023-04-29,North Korea,5,0.6152409999999999
2023-04-29,Norway,295,0.6661532474576272
2023-04-29,Oman,5680,0.681798027112676
2023-04-29,Pakistan,1957,0.6343048676545733
2023-04-29,Panama,2236,0.5902016449016101
2023-04-29,Paraguay,3030,0.6359383722772279
2023-04-29,Peru,1487,0.5652662057834567
2023-04-29,Philippines,96,0.6041537291666667
2023-04-29,Poland,330,0.5859350757575758
2023-04-29,Portugal,746,0.6626685750670241
2023-04-29,Republic of Congo,27,0.7029463703703703
2023-04-29,Reunion,238,0.6198090210084033
2023-04-29,Romania,190,0.583300552631579
2023-04-29,Russia,1494,0.5937947744310575
2023-04-29,Rwanda,10,0.7122241
2023-04-29,Senegal,1989,0.5785093333333333
2023-04-29,Serbia,9,0.8434343333333333
2023-04-29,Sierra Leone,862,0.6756826032482599
2023-04-29,Slovakia,179,0.6515294189944134
2023-04-29,Somalia,1441,0.5422806918806383
2023-04-29,South Africa,457,0.6062360153172867
2023-04-29,South Korea,92,0.5997036739130435
2023-04-29,South Sudan,293,0.5828191569965872
2023-04-29,Spain,5661,0.6132325815226992
2023-04-29,Sri Lanka,16,0.37720925
2023-04-29,Sudan,885,0.6190903333333333
2023-04-29,Suriname,561,0.7579772780748663
2023-04-29,Swaziland,1,0.933467
2023-04-29,Sweden,1198,0.5811577245409015
2023-04-29,Switzerland,168,0.6147510595238095
2023-04-29,Syria,235,0.5848832425531915
2023-04-29,Taiwan,4,0.694586
2023-04-29,Tanzania,34,0.6971433235294118
2023-04-29,Thailand,94,0.7274499680851065
2023-04-29,Togo,155,0.6648075225806451
2023-04-29,Tunisia,426,0.6128441549295773
2023-04-29,Turkey,54,0.48033398148148154
2023-04-29,Uganda,2333,0.6584234522074582
2023-04-29,Ukraine,5,0.5100314
2023-04-29,United Kingdom,1354,0.5866463714918759
2023-04-29,United States,24182,0.6029169036473411
2023-04-29,Uruguay,8627,0.5830515286889997
2023-04-29,Uzbekistan,306,0.633292751633987
2023-04-29,Venezuela,853,0.6179893024618991
2023-04-29,Vietnam,3,0.5469559999999999
2023-04-29,"Virgin Islands, U.S.",22,0.5840670454545456
2023-04-29,Yemen,166,0.6066535722891566
2023-04-29,Zambia,1919,0.6189344773319437
2023-04-29,Zimbabwe,4892,0.6679542792313982
2023-04-30,Algeria,111,0.7141797117117118
2023-04-30,Argentina,11297,0.558328874037355
2023-04-30,Australia,6805,0.5921204858192506
2023-04-30,Austria,393,0.6042097531806616
2023-04-30,Azerbaijan,4,0.765317
2023-04-30,Belgium,729,0.6189049437585733
2023-04-30,Botswana,20,0.5946475999999999
2023-04-30,Brazil,88318,0.5360933129146946
2023-04-30,Canada,3679,0.6131181764066322
2023-04-30,Chile,3059,0.615428896044459
2023-04-30,China,4,0.853545
2023-04-30,Colombia,128,0.5671496640625
2023-04-30,Costa Rica,12,0.5501843333333333
2023-04-30,Czech Republic,746,0.5671376058981233
2023-04-30,Côte d'Ivoire,898,0.5346091714922049
2023-04-30,Denmark,595,0.6012024521008403
2023-04-30,Dominican Republic,180,0.5922137888888889
2023-04-30,Ecuador,182,0.5261257087912088
2023-04-30,Egypt,1341,0.5998881454138703
2023-04-30,Finland,103,0.5717427087378641
2023-04-30,France,4034,0.637060262270699
2023-04-30,Gambia,36,0.6711235555555556
2023-04-30,Germany,1452,0.6187332458677686
2023-04-30,Ghana,127,0.6762151653543308
2023-04-30,Hungary,17,0.6471252352941177
2023-04-30,Iceland,100,0.61274047
2023-04-30,India,28725,0.6385256085639687
2023-04-30,Indonesia,2,0.604992
2023-04-30,Iran,400,0.6269874200000001
2023-04-30,Italy,2586,0.613967319025522
2023-04-30,Japan,64986,0.6624925800326225
2023-04-30,Jordan,437,0.647395581235698
2023-04-30,Kenya,2,0.547604
2023-04-30,Lebanon,94,0.5898926382978723
2023-04-30,Liberia,40,0.6721219500000001
2023-04-30,Luxembourg,39,0.5713234102564103
2023-04-30,Malawi,135,0.6485244888888888
2023-04-30,Malaysia,4,0.539184
2023-04-30,Mali,56,0.6831163928571428
2023-04-30,Mauritania,27,0.5061338888888889
2023-04-30,Mexico,2013,0.5800677580725285
2023-04-30,Mongolia,100,0.61290296
2023-04-30,Morocco,227,0.6295495066079295
2023-04-30,Mozambique,12,0.36784100000000003
2023-04-30,Namibia,420,0.5710495619047619
2023-04-30,Nepal,84,0.597912130952381
2023-04-30,Netherlands,2200,0.6378173504545455
2023-04-30,New Zealand,1350,0.5531291562962963
2023-04-30,Niger,52,0.7089627692307693
2023-04-30,Nigeria,54,0.8258064999999998
2023-04-30,Norway,148,0.5940078445945947
2023-04-30,Oman,528,0.6645256382575757
2023-04-30,Pakistan,1404,0.6456473717948717
2023-04-30,Panama,1791,0.599737986599665
2023-04-30,Paraguay,2234,0.5633320752014324
2023-04-30,Peru,92,0.6150963586956523
2023-04-30,Poland,471,0.6229115286624204
2023-04-30,Portugal,325,0.5627159230769231
2023-04-30,Reunion,41,0.41014729268292677
2023-04-30,Romania,127,0.5127944881889764
2023-04-30,Russia,370,0.6203659
2023-04-30,Senegal,385,0.6266205038961039
2023-04-30,Serbia,1,0.960392
2023-04-30,Sierra Leone,337,0.6725013620178041
2023-04-30,Somalia,45,0.6533468000000001
2023-04-30,South Africa,560,0.613457694642857
2023-04-30,South Korea,78,0.6032954871794871
2023-04-30,South Sudan,4,0.834521
2023-04-30,Spain,6324,0.6044172507906389
2023-04-30,Sudan,194,0.6184264845360825
2023-04-30,Suriname,9,0.8923650000000001
2023-04-30,Sweden,1223,0.6069170556009812
2023-04-30,Switzerland,537,0.6298434841713222
2023-04-30,Tanzania,4,0.75024
2023-04-30,Thailand,2,0.1864675
2023-04-30,Tunisia,69,0.6626512463768116
2023-04-30,Turkey,9,0.5717967777777778
2023-04-30,Uganda,80,0.7163075
2023-04-30,United Kingdom,1299,0.6142446012317166
2023-04-30,United States,18449,0.6025610926879506
2023-04-30,Uruguay,5077,0.585690987000197
2023-04-30,Uzbekistan,15,0.7129934
2023-04-30,Venezuela,19,0.7050564210526316
2023-04-30,Zambia,174,0.5926226264367817
2023-04-30,Zimbabwe,121,0.7256551652892562
2023-05-01,Afghanistan,1,0.46095
2023-05-01,Algeria,179,0.7226691452513967
2023-05-01,Australia,269,0.5251458587360595
2023-05-01,Bosnia and Herzegovina,1,0.731412
2023-05-01,Botswana,40,0.5120698
2023-05-01,Brazil,63977,0.53623881337043
2023-05-01,Cambodia,9,0.888029
2023-05-01,Canada,7463,0.5847904200723569
2023-05-01,Colombia,432,0.6624069606481482
2023-05-01,Costa Rica,9,0.7412146666666667
2023-05-01,Côte d'Ivoire,2025,0.6082043604938272
2023-05-01,Ecuador,446,0.5173251076233183
2023-05-01,Egypt,2595,0.6281993637764932
2023-05-01,France,4163,0.6058405061253903
2023-05-01,Gambia,28,0.7102353214285715
2023-05-01,Germany,1,0.511994
2023-05-01,Ghana,1109,0.6493502903516681
2023-05-01,Hungary,1,0.89337
2023-05-01,India,32452,0.6870161511154937
2023-05-01,Iran,409,0.5874562640586797
2023-05-01,Italy,287,0.6287789268292683
2023-05-01,Japan,144782,0.6543527370529486
2023-05-01,Jordan,154,0.6348860909090909
2023-05-01,Kenya,33,0.8694293030303031
2023-05-01,Lebanon,100,0.6115472299999999
2023-05-01,Liberia,72,0.6157871250000001
2023-05-01,Madagascar,50,0.7790395
2023-05-01,Malawi,1136,0.6951051725352113
2023-05-01,Mali,142,0.6157837605633802
2023-05-01,Mauritania,36,0.7237870000000001
2023-05-01,Mexico,1836,0.6270261775599129
2023-05-01,Morocco,449,0.6568046458797328
2023-05-01,Mozambique,45,0.6190397999999999
2023-05-01,Namibia,92,0.4953962391304348
2023-05-01,Nepal,12,0.6994033333333333
2023-05-01,Netherlands,1,0.124905
2023-05-01,Niger,60,0.6663543333333333
2023-05-01,Nigeria,128,0.71392584375
2023-05-01,Oman,892,0.6922868228699552
2023-05-01,Pakistan,1488,0.6464898830645162
2023-05-01,Panama,4319,0.5001002551516555
2023-05-01,Paraguay,1,0.89865
2023-05-01,Peru,219,0.575758301369863
2023-05-01,Philippines,17,0.6211824117647059
2023-05-01,Portugal,623,0.5727426581059389
2023-05-01,Reunion,13,0.8404302307692307
2023-05-01,Romania,46,0.627406652173913
2023-05-01,Senegal,404,0.6245734801980198
2023-05-01,Sierra Leone,144,0.7633898125
2023-05-01,Somalia,256,0.746841875
2023-05-01,South Africa,23,0.7449960434782609
2023-05-01,South Korea,110,0.5869177909090909
2023-05-01,South Sudan,88,0.5699026022727273
2023-05-01,Spain,13767,0.6001786781433864
2023-05-01,Sudan,213,0.6555133098591549
2023-05-01,Suriname,32,0.5636385
2023-05-01,Switzerland,128,0.6422630312500001
2023-05-01,Tunisia,380,0.6284898842105264
2023-05-01,Turkey,13,0.6452702307692308
2023-05-01,Uganda,936,0.6962568044871795
2023-05-01,Ukraine,16,0.477554
2023-05-01,United Kingdom,1746,0.6199911557846507
2023-05-01,United States,26323,0.6057671548835619
2023-05-01,Uzbekistan,1,0.463885
2023-05-01,Venezuela,16,0.5995091874999999
2023-05-01,Zambia,114,0.45078740350877194
2023-05-01,Zimbabwe,96,0.5477376354166666
2023-05-02,Afghanistan,140,0.6294533928571429
2023-05-02,Albania,98,0.6264145510204082
2023-05-02,Algeria,455,0.6146932659340659
2023-05-02,Angola,189,0.567455164021164
2023-05-02,Argentina,30992,0.5659802135067113
2023-05-02,Australia,11364,0.5724517917106652
2023-05-02,Austria,1095,0.6191207534246576
2023-05-02,Azerbaijan,375,0.5602047946666667
2023-05-02,Bangladesh,870,0.695270179310345
2023-05-02,Belarus,118,0.5845582711864408
2023-05-02,Belgium,2047,0.586783784074255
2023-05-02,Benin,157,0.624193356687898
2023-05-02,Bhutan,22,0.5828627272727274
2023-05-02,Bolivia,201,0.6072794029850747
2023-05-02,Bosnia and Herzegovina,591,0.5876676362098139
2023-05-02,Botswana,1136,0.6001006795774647
2023-05-02,Brazil,287324,0.5345692378429926
2023-05-02,Brunei,20,0.6071346
2023-05-02,Bulgaria,279,0.6185392114695338
2023-05-02,Burkina Faso,47,0.7470604468085106
2023-05-02,Burundi,77,0.68104812987013
2023-05-02,Cambodia,144,0.6570775694444444
2023-05-02,Cameroon,800,0.5923901087499999
2023-05-02,Canada,11385,0.5891058979358805
2023-05-02,Central African Republic,6,0.6631068333333333
2023-05-02,Chad,29,0.6253089655172412
2023-05-02,Chile,5478,0.5932019625775831
2023-05-02,China,4029,0.6122578292380243
2023-05-02,Colombia,10246,0.5760683605309389
2023-05-02,Costa Rica,590,0.5703349
2023-05-02,Croatia,20,0.58791585
2023-05-02,Cuba,397,0.6889954785894207
2023-05-02,Czech Republic,1522,0.569712326544021
2023-05-02,Côte d'Ivoire,474,0.5825618924050632
2023-05-02,Democratic Republic of the Congo,853,0.6373826834701056
2023-05-02,Denmark,721,0.5773928335644938
2023-05-02,Djibouti,23,0.5356633478260868
2023-05-02,Dominican Republic,1615,0.5878954328173375
2023-05-02,Ecuador,2719,0.5652033115115851
2023-05-02,Egypt,4906,0.5986807818997146
2023-05-02,El Salvador,528,0.5979697537878788
2023-05-02,Estonia,106,0.5950426698113207
2023-05-02,Ethiopia,181,0.606422861878453
2023-05-02,Fiji,1,0.525925
2023-05-02,Finland,869,0.6113199033371691
2023-05-02,France,11393,0.6022164370227333
2023-05-02,French Guiana,24,0.6202314166666667
2023-05-02,Gabon,38,0.5938341578947368
2023-05-02,Gambia,123,0.6068319674796747
2023-05-02,Georgia,255,0.5846891137254903
2023-05-02,Germany,9805,0.6199202443651198
2023-05-02,Ghana,2874,0.6012944231036883
2023-05-02,Greece,821,0.6247644616321558
2023-05-02,Guatemala,1141,0.5754652953549518
2023-05-02,Guinea-Bissau,4,0.45780875
2023-05-02,Guyana,15,0.6266312666666667
2023-05-02,Haiti,1,0.628637
2023-05-02,Honduras,546,0.5599038351648351
2023-05-02,Hungary,490,0.6254723163265306
2023-05-02,Iceland,182,0.6064444450549451
2023-05-02,India,28187,0.6503625711498208
2023-05-02,Indonesia,12768,0.6115024331923559
2023-05-02,Iran,2798,0.6124716025732667
2023-05-02,Iraq,897,0.6219022073578595
2023-05-02,Isle of Man,59,0.5992294745762711
2023-05-02,Italy,9339,0.6091617573616018
2023-05-02,Japan,73166,0.6555311109121723
2023-05-02,Jordan,706,0.6316512393767706
2023-05-02,Kazakhstan,215,0.627133060465116
2023-05-02,Kenya,4658,0.6180849592099613
2023-05-02,Kosovo,111,0.559754954954955
2023-05-02,Kyrgyzstan,56,0.6550535714285713
2023-05-02,Laos,23,0.6592164347826087
2023-05-02,Latvia,283,0.5955076572438163
2023-05-02,Lebanon,674,0.6082932418397625
2023-05-02,Liberia,607,0.7179641746293247
2023-05-02,Lithuania,112,0.6083013214285715
2023-05-02,Luxembourg,89,0.5748253033707866
2023-05-02,Macao,50,0.5789681999999999
2023-05-02,Madagascar,989,0.518902704752275
2023-05-02,Malawi,1953,0.5439519825908858
2023-05-02,Malaysia,4420,0.5693265298642534
2023-05-02,Mali,96,0.60130528125
2023-05-02,Martinique,39,0.6349125897435898
2023-05-02,Mauritania,18,0.6933573333333334
2023-05-02,Mexico,14683,0.6091583984199413
2023-05-02,Mongolia,655,0.5768946442748092
2023-05-02,Morocco,513,0.6258926822612085
2023-05-02,Mozambique,867,0.5694996066897346
2023-05-02,Myanmar,100,0.6249275999999999
2023-05-02,Namibia,1677,0.5747929296362552
2023-05-02,Nepal,507,0.638191698224852
2023-05-02,Netherlands,6026,0.5956872230335214
2023-05-02,New Caledonia,4,0.8886095
2023-05-02,New Zealand,855,0.5641282982456141
2023-05-02,Nicaragua,334,0.5706799101796407
2023-05-02,Niger,68,0.647011705882353
2023-05-02,Nigeria,13477,0.623731094086221
2023-05-02,North Korea,16,0.6023750625
2023-05-02,Norway,683,0.610218168374817
2023-05-02,Oman,985,0.6512484802030456
2023-05-02,Pakistan,5265,0.6385453810066477
2023-05-02,Panama,2317,0.5715029585671128
2023-05-02,Papua New Guinea,9,0.6594826666666667
2023-05-02,Paraguay,3202,0.5327656826983136
2023-05-02,Peru,4834,0.5661382196938353
2023-05-02,Philippines,8502,0.5929313935544578
2023-05-02,Poland,3322,0.5973543491872366
2023-05-02,Portugal,3012,0.5534447529880479
2023-05-02,Republic of Congo,139,0.7374996618705036
2023-05-02,Reunion,608,0.5777412582236842
2023-05-02,Romania,442,0.6209653099547512
2023-05-02,Russia,1686,0.5760814353499407
2023-05-02,Rwanda,287,0.6670517560975611
2023-05-02,Senegal,731,0.6123820273597811
2023-05-02,Serbia,1269,0.5912460685579196
2023-05-02,Sierra Leone,907,0.6249169128996692
2023-05-02,Slovakia,183,0.5667453934426231
2023-05-02,Slovenia,148,0.5825547162162161
2023-05-02,Somalia,731,0.6006620533515732
2023-05-02,South Africa,7265,0.593044327047488
2023-05-02,South Korea,2401,0.6412473744273219
2023-05-02,South Sudan,546,0.6328364047619048
2023-05-02,Spain,24969,0.6000713884817174
2023-05-02,Sri Lanka,358,0.6221801033519552
2023-05-02,Sudan,325,0.5888140553846154
2023-05-02,Suriname,196,0.5068649846938775
2023-05-02,Swaziland,57,0.5849845614035089
2023-05-02,Sweden,1552,0.5794076030927835
2023-05-02,Switzerland,1300,0.6135457653846154
2023-05-02,Syria,183,0.631411912568306
2023-05-02,Taiwan,2534,0.6055276554853986
2023-05-02,Tajikistan,11,0.6705752727272727
2023-05-02,Tanzania,2213,0.6481597898779937
2023-05-02,Thailand,10461,0.6281159141573464
2023-05-02,Timor-Leste,8,0.681779125
2023-05-02,Togo,95,0.6757918210526315
2023-05-02,Tunisia,178,0.609735488764045
2023-05-02,Turkey,23910,0.585945238603095
2023-05-02,Uganda,7293,0.6096642092417387
2023-05-02,Ukraine,1862,0.5973862502685284
2023-05-02,United Kingdom,42839,0.6043161762179322
2023-05-02,United States,154067,0.5901383716110523
2023-05-02,Uruguay,4954,0.5650017400080743
2023-05-02,Uzbekistan,349,0.630444128939828
2023-05-02,Venezuela,3669,0.6396967721449986
2023-05-02,Vietnam,994,0.6456039014084507
2023-05-02,"Virgin Islands, U.S.",40,0.500560075
2023-05-02,Yemen,500,0.654782272
2023-05-02,Zambia,2085,0.6421236964028778
2023-05-02,Zimbabwe,4732,0.6025346392645815
2023-05-03,Afghanistan,249,0.6517630080321286
2023-05-03,Albania,92,0.6217136521739131
2023-05-03,Algeria,802,0.6360110947630923
2023-05-03,American Samoa,1,0.360414
2023-05-03,Angola,155,0.5921572
2023-05-03,Argentina,22912,0.5612336454259776
2023-05-03,Australia,7883,0.5939557294177343
2023-05-03,Austria,1252,0.6207437084664537
2023-05-03,Azerbaijan,414,0.5838769927536234
2023-05-03,Bangladesh,1234,0.6886567212317666
2023-05-03,Belarus,157,0.6421732929936304
2023-05-03,Belgium,2216,0.5950973628158845
2023-05-03,Benin,161,0.6421455217391305
2023-05-03,Bhutan,53,0.6303522264150944
2023-05-03,Bolivia,281,0.5847945195729538
2023-05-03,Bosnia and Herzegovina,750,0.5917020306666667
2023-05-03,Botswana,573,0.5773589877835952
2023-05-03,Brazil,105411,0.534614470823728
2023-05-03,Brunei,35,0.6059163428571429
2023-05-03,Bulgaria,360,0.6478087
2023-05-03,Burkina Faso,56,0.678304982142857
2023-05-03,Burundi,131,0.7228875954198473
2023-05-03,Cambodia,217,0.6469342903225807
2023-05-03,Cameroon,1081,0.5925905864939871
2023-05-03,Canada,34500,0.5900963622028986
2023-05-03,Central African Republic,7,0.361848
2023-05-03,Chad,48,0.6461631458333332
2023-05-03,Chile,6721,0.603751558101473
2023-05-03,China,5514,0.6051494773304317
2023-05-03,Colombia,15729,0.5776718505944434
2023-05-03,Costa Rica,928,0.573979692887931
2023-05-03,Croatia,29,0.6143234827586209
2023-05-03,Cuba,422,0.671681808056872
2023-05-03,Czech Republic,1929,0.5587953136340073
2023-05-03,Côte d'Ivoire,948,0.5689758533755276
2023-05-03,Democratic Republic of the Congo,796,0.6483841557788946
2023-05-03,Denmark,855,0.5925085204678363
2023-05-03,Djibouti,24,0.669536125
2023-05-03,Dominican Republic,2066,0.5955413896418199
2023-05-03,Ecuador,2520,0.5968597595238095
2023-05-03,Egypt,7657,0.6120181042183623
2023-05-03,El Salvador,846,0.5935654160756502
2023-05-03,Estonia,192,0.600772953125
2023-05-03,Ethiopia,172,0.6166113255813952
2023-05-03,Faroe Islands,1,0.514839
2023-05-03,Fiji,3,0.6122123333333334
2023-05-03,Finland,1102,0.5948575907441016
2023-05-03,France,19101,0.6118947730485315
2023-05-03,French Guiana,28,0.552303
2023-05-03,Gabon,50,0.6255101799999998
2023-05-03,Gambia,168,0.6128067202380952
2023-05-03,Georgia,326,0.5869193527607364
2023-05-03,Germany,11142,0.6258274800753904
2023-05-03,Ghana,3271,0.6146026380311832
2023-05-03,Greece,1057,0.6263338533585618
2023-05-03,Guatemala,1749,0.5773199028016011
2023-05-03,Guinea-Bissau,9,0.6037325555555556
2023-05-03,Guyana,21,0.4531482857142858
2023-05-03,Honduras,806,0.5546859218362282
2023-05-03,Hungary,697,0.6155605107604016
2023-05-03,Iceland,205,0.6474483512195122
2023-05-03,India,77262,0.6603101530506589
2023-05-03,Indonesia,19672,0.6179661329300529
2023-05-03,Iran,4083,0.60492008376194
2023-05-03,Iraq,1160,0.6472890155172415
2023-05-03,Isle of Man,52,0.5564981923076924
2023-05-03,Italy,11882,0.6159985912304327
2023-05-03,Japan,609054,0.6564564368118426
2023-05-03,Jordan,1605,0.6426409252336448
2023-05-03,Kazakhstan,310,0.5895042129032259
2023-05-03,Kenya,4679,0.6389798664244497
2023-05-03,Kosovo,130,0.5840259153846153
2023-05-03,Kyrgyzstan,73,0.633094383561644
2023-05-03,Laos,53,0.565567566037736
2023-05-03,Latvia,375,0.5932960853333333
2023-05-03,Lebanon,837,0.6339417777777779
2023-05-03,Liberia,82,0.7007396097560975
2023-05-03,Lithuania,170,0.6297964352941177
2023-05-03,Luxembourg,153,0.5843657385620915
2023-05-03,Macao,95,0.6056160315789473
2023-05-03,Madagascar,55,0.5611705090909092
2023-05-03,Malawi,645,0.6165906279069767
2023-05-03,Malaysia,6703,0.5873661729076533
2023-05-03,Mali,278,0.6660029136690648
2023-05-03,Martinique,71,0.5498934929577465
2023-05-03,Mauritania,54,0.712198
2023-05-03,Mexico,24983,0.5976688681503423
2023-05-03,Mongolia,609,0.604604697865353
2023-05-03,Morocco,908,0.6414259482378855
2023-05-03,Mozambique,235,0.5558706042553193
2023-05-03,Myanmar,164,0.676994475609756
2023-05-03,Namibia,505,0.532844398019802
2023-05-03,Nepal,823,0.6137268335358446
2023-05-03,Netherlands,7100,0.6092666038028168
2023-05-03,New Caledonia,2,0.5214135
2023-05-03,New Zealand,880,0.580637625
2023-05-03,Nicaragua,490,0.5882978714285715
2023-05-03,Niger,78,0.7518901282051283
2023-05-03,Nigeria,15912,0.6291501823152338
2023-05-03,North Korea,20,0.6436221
2023-05-03,Norway,853,0.6014491137162955
2023-05-03,Oman,1810,0.6728171198895027
2023-05-03,Pakistan,12248,0.6458223637328543
2023-05-03,Panama,2965,0.5684941669477236
2023-05-03,Paraguay,2909,0.552098610175318
2023-05-03,Peru,3218,0.5791661668738349
2023-05-03,Philippines,12041,0.5985759877086622
2023-05-03,Poland,3605,0.6088991933425798
2023-05-03,Portugal,5052,0.5704812086302454
2023-05-03,Republic of Congo,47,0.6282832340425533
2023-05-03,Reunion,60,0.52867575
2023-05-03,Romania,672,0.6295882604166666
2023-05-03,Russia,2195,0.5821132464692482
2023-05-03,Rwanda,327,0.6570016238532108
2023-05-03,Senegal,1326,0.631977754901961
2023-05-03,Serbia,1800,0.4975210333333332
2023-05-03,Sierra Leone,309,0.6217031197411004
2023-05-03,Slovakia,210,0.5824453619047617
2023-05-03,Slovenia,275,0.5481602763636364
2023-05-03,Somalia,81,0.6114966913580246
2023-05-03,South Africa,10208,0.6076121211794671
2023-05-03,South Korea,3724,0.645193641783029
2023-05-03,South Sudan,43,0.6184766744186047
2023-05-03,Spain,67471,0.6059028050569875
2023-05-03,Sri Lanka,524,0.6422602633587786
2023-05-03,Sudan,418,0.5931519330143541
2023-05-03,Suriname,13,0.5651231538461539
2023-05-03,Swaziland,103,0.6470551067961166
2023-05-03,Sweden,1932,0.592647602484472
2023-05-03,Switzerland,2638,0.631813887035633
2023-05-03,Syria,244,0.6324179139344261
2023-05-03,Taiwan,3816,0.614686485587002
2023-05-03,Tajikistan,18,0.6738897222222223
2023-05-03,Tanzania,2562,0.6565772455113191
2023-05-03,Thailand,15245,0.631442357887832
2023-05-03,Timor-Leste,5,0.5044753999999999
